doc_id,news_title,sentiment
356,"Israeli cable network operator HOT Telecom has chosen Teleste , an international technology group , as its exclusive provider of FTTx equipment in Israel , according to Teleste today .",1
357,"igb reit 's latest results above expectations, profit rises 8.3% y-o-y",1
358,hot weekend demand for hong kong units as market yet to cool,1
359,i-bhd 's 3q net profit slips 12.7%; stays confident of commendable fy17 results,-1
360,"challenge accepted: singtel launches first mobile plans with unlimited data, talktime and sms",1
361,"mpi 's 1q net profit surges 136%, pays eight sen dividend",1
362,Operating profit rose to EUR2 .4 m from EUR1 .6 m year earlier .,1
363,singapore property prices tick up but developers may face difficulty raising prices by much,-1
364,"The decision to sell a share in Lenenergo was reached in line with Fortum 's strategic plans to invest mainly in generating assets in Russia , while Lenenergo is a grid company , the press release said .",1
365,velesto 's successful claim against frontier seen to lower finance costs,-1
366,"fitch downgrades petronas long-term credit ratings to ' a-', after m'sia 's downgrade",-1
367,"Valeant, AstraZeneca strike psoriasis drug deal",1
368,stocks rise after sell-off; yields up on comments by fed chair,1
369,skittish start for klci ahead of bank negara mpc meet on friday,1
370,Nokia and Elisa will work together to bring a superior mobile gaming experience for Elisa customers .,1
371,united plantations' 2q net profit up 3.8% on lower tax expenses,1
372,"Biohit said that it will reduce the number of leased personnel by 10 , and lay off 10 of its own personnel .",-1
373,"china 's overseas property purchases, investments slump as capital controls bite",-1
374,"The Ministry of Water in Tanzania has awarded Poyry a water and sanitation engineering assignment for the rehabilitation and extension of water supply and sanitation infrastructure in Bukoba and Musoma , situated at Lake Victoria in northern Tanzania .",1
375,"batu kawan 's 1q net profit triples on higher revenue, land disposal",1
376,multi sports holdings aims to issue outstanding financial reports by june 30,1
377,"The period 's sales dropped to EUR30 .6 m from EUR38 .3 m , according to the interim report , released today .",-1
378,aax soars as much as 6.76% after fernandes said 2018 will be a huge year,1
379,Expense ratio was 102.6 % compared to 92.9 % in the corresponding period in 2005 .,-1
380,shahrir samad confident of local act protecting citizens' data from tpp,1
381,china galaxy becomes joint shareholder of cimb 's int ' l stockbroking business for rm515m,1
382,"Belarus OAO Lidskoe Pivo brewery , based in the Grodno Region , reported a 1.1 % decrease in output to 1.045 million decaliters in January-March 2010 , a representative in the administration of the company told .",-1
383,"those who suffer from critical illness will likely face it again, how to protect yourself from this?",1
384,goldman 's call turns cathay into hong kong 's hottest stock,1
385,hwang capital 's 4q net profit falls 17.3% on lower contribution from all businesses,1
386,"Vaahto Pulp & Paper , of Finnish Vaahto Group , has been awarded an order to renovate Finnish-Swedish forest industry company Stora Enso 's paperboard machine at the Ingerois Board Mill in Finland .",1
387,The company 's previous estimate was for a lower revenue than the year-ago EUR 93.9 million .,-1
388,BP to pay investors $175m over Gulf spill claims,-1
389,"klci to trade range bound with upside bias, hover above 1,790 level",1
390,"macc probes felda 's fic again, this time over a kuching hotel buy",-1
391,Warren Buffett defends Berkshire Hathaway's conglomerate structure,1
392,Acquisitions have been made and businesses have been well integrated .,1
393,afg expects loans to grow by mid-single digit in fy18 - ceo,1
394,uk recoups taxpayer funds in us$15b bradford & bingley loans sale,1
395,AstraZeneca chases Acerta to secure next cancer drug winner,1
396,poh kong 's 2q net profit falls 77% on weak jewellery demand,-1
397,sarawak plantation 's 4qfy15 earnings down 87.7% on impairment loss reversal,-1
398,The Finnish company previously said its operating result will be lower than the break-even posted a year earlier .,-1
399,"Biohit and VWR have been in close cooperation for a number of years in the US , where Biohit is one of VWR 's focus suppliers .",1
400,hb global 's auditor casts doubt on group 's ability to continue as going concern,-1
401,"as trump 's cue cheers markets, north korea missile tests sentiment",1
402,Glencore raises $2.5bn through share placing to help cut debt load,1
403,Morrisons helps FTSE edge higher energy shares slip,1
404,ARM swings to profit in fourth quarter,1
405,AstraZeneca Acquires ZS Pharma in $2.7 Billion Deal,1
406,"Sales in Latin America increased by 42 % to EUR 432mn , and a total of 8.7 mn mobile devices were sold in the area , representing an increase of 32 % from the corresponding period in 2009 .",1
407,economic report 2016/17: close to half a million malaysians need debt counselling,-1
408,tiong nam 1q net profit jumps on growth in logistics and warehousing services,1
409,capitaland got a boost from its china properties in 4q but will it last?,1
410,UPDATE 1-Shire takes Q2 earnings pain for long-term gain,-1
411,The estimated synergy benefits are at least EUR7m annually .,1
412,We look forward to helping the company develop its operational services and further digitalize its services for its customers . '',1
413,vallianz says swiber developments have impact on business but ' situation is manageable',1
414,"Finnish forest machinery and equipment maker Ponsse Oyj said on October 5 , 2007 it will deliver a total of 67 cut-to-length method forest machines and 44 harvester heads to Brazilian paper maker Bahia Pulp and to unnamed Uruguayan wood harvesting contractors .",1
415,appasia in big data venture with pm 's son nazifuddin and china firm,1
416,"Glencore 2014 profit in line, takes $1.1 billion charge on commodity prices",1
417,"Kai Tulonen , Chief Technology Officer , SysOpen Digia says : `` We have been using Corporate Phonebook inside SysOpen Digia extensively since last fall , and we have been very satisfied with the results .",1
418,newsbreak: ' national bank of abu dhabi malaysia to close this year',-1
419,"Can Standard Chartered PLC, BP plc & Burberry Group plc Keep Charging?",1
420,"mrcb 4q net profit at rm27m, full-year profit up at rm330m",1
421,"Sharm el-Sheikh travel disruption: British Airways, EasyJet, Thomson and ...",-1
422,The company also said that in Poland a profitability program has been launched at the Oborniki steel frame and sandwich panel plant .,1
423,"osk ventures 2q net profit jumps by over 12 times on higher income, net fair value gain",1
424,LONDON MIDDAY BRIEFING: Kingfisher's French Expansion Hits The Rocks,-1
425,"china 's investment, retail sales miss expectations; july industrial output growth steady",-1
426,propnex merges with dennis wee group to form singapore 's largest property agency,1
427,courts asia sinks into the red in 1q on lower revenue,-1
428,"bsn not rejecting loan applications by oil and gas workers, says report",1
429,"bank negara 's foreign reserves up 0.7% to us$98b as at may 31, 2017",1
430,"klci pares loss but seen staying in the red, tracking region",-1
431,troubled pknp units will not be shut down - perak mb,-1
432,"It rose by 15.7 % and by 24.8 % in Finland and abroad , respectively , to EUR 7 million and EUR 4.2 million , due to a 40 % growth in Russia .",1
433,Morrisons store closures: 900 jobs to go as 11 branches are closed due to ...,-1
434,Shell to buy BG Group in $69.7 billion takeover,1
435,bursa malaysia starts fy18 on firm footing; 1q net profit up 12.6%,1
436,former isr capital chairman 's bankruptcy annulled less than 6 months after order,-1
437,ock unit 's buy helps tap into vietnam 's telecom industry,1
438,syarikat takaful 's 4q net profit rises 22.3% on higher wakalah fee income,1
439,"Based on strong customer interest and feedback , using RPM mobile phone manufacturers , operators , enterprises and developer forums can significantly increase their product and service quality , user-experience and cost-efficiency '' , Tulonen continues .",1
440,trump nails obamacare with decision to cut off billions in subsidies,-1
441,"sime darby property 4q net profit drops 86%, declares 3 sen dividend",-1
442,"TietoEnator itself uses Nokia 's Intellisync Mobile Suite 's wireless email , calendar , and device management capabilities , and the company will now extend these services to its customers .",1
443,"macc, police must respond to src 's denial on ' donation' to najib, says pas",1
444,WPP's Sir Martin Sorrell is highest-paid FTSE 100 chief executive,1
445,Britain facing winter of blackouts as National Grid warns of tightest power ...,-1
446,"At 1.33 pm , the OMX Helsinki 25 was 0.30 pct lower at 2,463.67 and the OMX Helsinki was down 0.37 pct at 8,537.42 on volume of 256 mln eur .",-1
447,"About Marubeni Marubeni Corporation TSE : 8002 ; ADR : MARUY was established in 1858 , and is a core company of Marubeni Group , one of Japan 's leading general trading houses .",1
448,nordic group sells 42 tech park crescent property for s$3.4 mil,1
449,"palm oil producers report better numbers, but improvements may not be sustainable",-1
450,"xox gets uma query about sharp rise in share price, volume",1
451,"semicon sector to see 8% net profit growth in 2018, says cimb research",1
452,"china mulls radical output cuts, port coal ban in war on smog - document",-1
453,"malaysia airports hit record 96.54 million in 2017, driven by international traffic",1
